_id,nameScientist,location,nation,personalWebsite,bestPublication[0],bestPublication[1],bestPublication[2],bestPublication[3],bestPublication[4],bestPublication[5],bestPublication[6],bestPublication[7],bestPublication[8],bestPublication[9],specialized,researchArea[0],researchArea[1],researchArea[2]
655ac2522af6ced3cd016ba4,Kurt Konolige,Google (United States),United States,,ORB: An efficient alternative to SIFT or SURFEthan Rublee;Vincent Rabaud;Kurt Konolige;Gary Bradski.\ninternational conference on computer vision (2011),G 2 o: A general framework for graph optimizationRainer Kummerle;Giorgio Grisetti;Hauke Strasdat;Kurt Konolige.\ninternational conference on robotics and automation (2011),"Model based training, detection and pose estimation of texture-less 3d objects in heavily cluttered scenesStefan Hinterstoisser;Vincent Lepetit;Slobodan Ilic;Stefan Holzer.\nasian conference on computer vision (2012)",CenSurE: Center Surround Extremas for Realtime Feature Detection and MatchingMotilal Agrawal;Kurt Konolige;Morten Rufus Blas.\neuropean conference on computer vision (2008),Small Vision Systems: Hardware and ImplementationKurt Konolige.\n (1998),Incremental mapping of large cyclic environmentsJ.-S. Gutmann;K. Konolige.\ncomputational intelligence in robotics and automation (1999),FrameSLAM: From Bundle Adjustment to Real-Time Visual MappingK. Konolige;M. Agrawal.\nIEEE Transactions on Robotics (2008),The Office Marathon: Robust navigation in an indoor office environmentEitan Marder-Eppstein;Eric Berger;Tully Foote;Brian Gerkey.\ninternational conference on robotics and automation (2010),A deduction model of beliefKurt Konolige.\n (1986),Large-Scale Visual Odometry for Rough TerrainKurt Konolige;Motilal Agrawal;Joan Solà.\nISRR (2010),Computer Science,Artificial intelligence,Computer vision,Programming language
655ac2592af6ced3cd016ba5,Bart Selman,Cornell University,United States,,Generating hard satisfiability problemsBart Selman;David G. Mitchell;Hector J. Levesque.\nArtificial Intelligence (1996),A new method for solving hard satisfiability problemsBart Selman;Hector Levesque;David Mitchell.\nnational conference on artificial intelligence (1992),Referral Web: combining social networks and collaborative filteringHenry Kautz;Bart Selman;Mehul Shah.\nCommunications of The ACM (1997),Planning as satisfiabilityHenry Kautz;Bart Selman.\neuropean conference on artificial intelligence (1992),Hard and easy distributions of SAT problemsDavid Mitchell;Bart Selman;Hector Levesque.\nnational conference on artificial intelligence (1992),"Pushing the envelope: planning, propositional logic, and stochastic searchHenry Kautz;Bart Selman.\nnational conference on artificial intelligence (1996)",Noise strategies for improving local searchBart Selman;Henry A. Kautz;Brain Cohen.\nnational conference on artificial intelligence (1994),Determining computational complexity from characteristic 'phase transitions.'Rémi Monasson;Riccardo Zecchina;Scott Kirkpatrick;Bart Selman.\nNature (1999),"Local search strategies for satisfiability testingBart Selman;Henry A. Kautz;Bram Cohen.\nCliques, Coloring, and Satisfiability : 2nd DIMACS Implementation Challenge (1993)",Boosting combinatorial search through randomizationCarla P. Gomes;Bart Selman;Henry Kautz.\nnational conference on artificial intelligence (1998),Computer Science,Artificial intelligence,Algorithm,Programming language
655ac2602af6ced3cd016ba6,Qingfu Zhang,City University of Hong Kong,China,,MOEA/D: A Multiobjective Evolutionary Algorithm Based on DecompositionQingfu Zhang;Hui Li.\nIEEE Transactions on Evolutionary Computation (2007),"Multiobjective Optimization Problems With Complicated Pareto Sets, MOEA/D and NSGA-IIHui Li;Qingfu Zhang.\nIEEE Transactions on Evolutionary Computation (2009)",Multiobjective evolutionary algorithms: A survey of the state of the artAimin Zhou;Bo-Yang Qu;Hui Li;Shi-Zheng Zhao.\nSwarm and evolutionary computation (2011),Differential Evolution With Composite Trial Vector Generation Strategies and Control ParametersYong Wang;Zixing Cai;Qingfu Zhang.\nIEEE Transactions on Evolutionary Computation (2011),Multiobjective optimization Test Instances for the CEC 2009 Special Session and CompetitionQingfu Zhang;Aimin Zhou;Shizheng Zhao;Ponnuthurai Nagaratnam Suganthan.\n (2009),An Evolutionary Many-Objective Optimization Algorithm Based on Dominance and DecompositionKe Li;Kalyanmoy Deb;Qingfu Zhang;Sam Kwong.\nIEEE Transactions on Evolutionary Computation (2015),RM-MEDA: A Regularity Model-Based Multiobjective Estimation of Distribution AlgorithmQingfu Zhang;Aimin Zhou;Yaochu Jin.\nIEEE Transactions on Evolutionary Computation (2008),The performance of a new version of MOEA/D on CEC09 unconstrained MOP test instancesQingfu Zhang;Wudong Liu;Hui Li.\ncongress on evolutionary computation (2009),Decomposition of a Multiobjective Optimization Problem Into a Number of Simple Multiobjective SubproblemsHai-Lin Liu;Fangqing Gu;Qingfu Zhang.\nIEEE Transactions on Evolutionary Computation (2014),Expensive Multiobjective Optimization by MOEA/D With Gaussian Process ModelQingfu Zhang;Wudong Liu;Edward Tsang;Botond Virginas.\nIEEE Transactions on Evolutionary Computation (2010),Computer Science,Mathematical optimization,Statistics,Artificial intelligence
655ac2672af6ced3cd016ba7,Guido Gerig,New York University,United States,,User-guided 3D active contour segmentation of anatomical structures: Significantly improved efficiency and reliabilityPaul A. Yushkevich;Joseph Piven;Heather Cody Hazlett;Rachel Gimpel Smith.\nNeuroImage (2006),Nonlinear anisotropic filtering of MRI dataG. Gerig;O. Kubler;R. Kikinis;F.A. Jolesz.\nIEEE Transactions on Medical Imaging (1992),Three-dimensional multi-scale line filter for segmentation and visualization of curvilinear structures in medical images.Yoshinobu Sato;Shin Nakajima;Nobuyuki Shiraga;Hideki Atsumi.\nMedical Image Analysis (1998),A Structural MRI Study of Human Brain Development from Birth to 2 YearsRebecca C. Knickmeyer;Sylvain Gouttard;Chaeryon Kang;Dianne Evans.\nThe Journal of Neuroscience (2008),Unbiased diffeomorphic atlas construction for computational anatomy.S. Joshi;Brad Davis;Matthieu Jomier;Guido Gerig.\nNeuroImage (2004),Parametrization of closed surfaces for 3-D shape descriptionCh. Brechbühler;G. Gerig;O. Kübler.\nComputer Vision and Image Understanding (1995),Early brain development in infants at high risk for autism spectrum disorderHeather Cody Hazlett;Hongbin Gu;Brent C. Munsell;Sun Hyung Kim.\nNature (2017),A brain tumor segmentation framework based on outlier detection.Marcel Prastawa;Elizabeth Bullitt;Sean Ho;Guido Gerig.\nMedical Image Analysis (2004),Magnetic resonance imaging and head circumference study of brain size in autism: birth through age 2 years.Heather Cody Hazlett;Michele Poe;Guido Gerig;Rachel Gimpel Smith.\nArchives of General Psychiatry (2005),Differences in white matter fiber tract development present from 6 to 24 months in infants with autism.Jason J. Wolff;Hongbin Gu;Guido Gerig;Jed T. Elison.\nAmerican Journal of Psychiatry (2012),Computer Science,Artificial intelligence,Statistics,Magnetic resonance imaging
655ac26e2af6ced3cd016ba8,Kevin Skadron,University of Virginia,United States,,Rodinia: A benchmark suite for heterogeneous computingShuai Che;Michael Boyer;Jiayuan Meng;David Tarjan.\nieee international symposium on workload characterization (2009),Scalable Parallel Programming with CUDA: Is CUDA the parallel programming model that application developers have been waiting for?John Nickolls;Ian Buck;Michael Garland;Kevin Skadron.\nACM Queue (2008),Scalable parallel programming with CUDAJohn Nickolls;Ian Buck;Michael Garland;Kevin Skadron.\ninternational conference on computer graphics and interactive techniques (2008),Temperature-aware microarchitectureKevin Skadron;Mircea R. Stan;Wei Huang;Sivakumar Velusamy.\ninternational symposium on computer architecture (2003),HotSpot: a compact thermal modeling methodology for early-stage VLSI designWei Huang;S. Ghosh;S. Velusamy;K. Sankaranarayanan.\nIEEE Transactions on Very Large Scale Integration Systems (2006),Temperature-aware microarchitecture: Modeling and implementationKevin Skadron;Mircea R. Stan;Karthik Sankaranarayanan;Wei Huang.\nACM Transactions on Architecture and Code Optimization (2004),A performance study of general-purpose applications on graphics processors using CUDAShuai Che;Michael Boyer;Jiayuan Meng;David Tarjan.\nJournal of Parallel and Distributed Computing (2008),Bubble-Up: increasing utilization in modern warehouse scale computers via sensible co-locationsJason Mars;Lingjia Tang;Robert Hundt;Kevin Skadron.\ninternational symposium on microarchitecture (2011),Control-theoretic techniques and thermal-RC modeling for accurate and localized dynamic thermal managementK. Skadron;T. Abdelzaher;M.R. Stan.\nhigh-performance computer architecture (2002),Accelerating Compute-Intensive Applications with GPUs and FPGAsShuai Che;Jie Li;J.W. Sheaffer;K. Skadron.\nsymposium on application specific processors (2008),Computer Science,Parallel computing,Operating system,Microprocessor
655ac2772af6ced3cd016ba9,Danny Dolev,Hebrew University of Jerusalem,Israel,,On the security of public key protocolsD. Dolev;A. Yao.\nIEEE Transactions on Information Theory (1983),Non-malleable cryptographyDanny Dolev;Cynthia Dwork;Moni Naor.\nsymposium on the theory of computing (1991),Nonmalleable CryptographyDanny Dolev;Cynthia Dwork;Moni Naor.\nSIAM Journal on Computing (2000),On the minimal synchronism needed for distributed consensusDanny Dolev;Cynthia Dwork;Larry Stockmeyer.\nJournal of the ACM (1987),Sharing memory robustly in message-passing systemsHagit Attiya;Amotz Bar-Noy;Danny Dolev.\nJournal of the ACM (1995),Atomic snapshots of shared memoryYehuda Afek;Hagit Attiya;Danny Dolev;Eli Gafni.\nJournal of the ACM (1993),The Byzantine Generals strike againDanny Dolev.\nJournal of Algorithms (1981),Transis: A Communication Sub-system for High AvailabilityYair Amir;Danny Dolev;Shlomo Kramer;Dalia Malki.\n (1992),Authenticated Algorithms for Byzantine AgreementD. Dolev;H. R. Strong.\nSIAM Journal on Computing (1983),Reaching approximate agreement in the presence of faultsDanny Dolev;Nancy A. Lynch;Shlomit S. Pinter;Eugene W. Stark.\nJournal of the ACM (1986),Computer Science,Computer network,Operating system,The Internet
655ac27e2af6ced3cd016baa,Wei Yu,University of Toronto,Canada,,Multi-Cell MIMO Cooperative Networks: A New Look at InterferenceD Gesbert;S Hanly;H Huang;S Shamai Shitz.\nIEEE Journal on Selected Areas in Communications (2010),Dual methods for nonconvex spectrum optimization of multicarrier systemsWei Yu;R. Lui.\nIEEE Transactions on Communications (2006),Iterative water-filling for Gaussian vector multiple-access channelsWei Yu;Wonjong Rhee;S. Boyd;J.M. Cioffi.\ninternational symposium on information theory (2001),Sum capacity of Gaussian vector broadcast channelsWei Yu;J.M. Cioffi.\nIEEE Transactions on Information Theory (2004),Distributed multiuser power control for digital subscriber linesWei Yu;G. Ginis;J.M. Cioffi.\nIEEE Journal on Selected Areas in Communications (2002),Hybrid Digital and Analog Beamforming Design for Large-Scale Antenna ArraysFoad Sohrabi;Wei Yu.\nIEEE Journal of Selected Topics in Signal Processing (2016),Coordinated beamforming for the multicell multi-antenna wireless systemHayssam Dahrouj;Wei Yu.\nIEEE Transactions on Wireless Communications (2010),Coordinated beamforming for the multi-cell multi-antenna wireless systemH. Dahrouj;Wei Yu.\nconference on information sciences and systems (2008),Transmitter Optimization for the Multi-Antenna Downlink With Per-Antenna Power ConstraintsWei Yu;T. Lan.\nIEEE Transactions on Signal Processing (2007),Joint optimization of relay strategies and resource allocations in cooperative cellular networksT.C.-Y. Ng;W. Yu.\nIEEE Journal on Selected Areas in Communications (2007),Computer Science,Computer network,Telecommunications,Algorithm
655ac2852af6ced3cd016bab,Mehdi Bennis,University of Oulu,Finland,,"A Vision of 6G Wireless Systems: Applications, Trends, Technologies, and Open Research ProblemsWalid Saad;Mehdi Bennis;Mingzhe Chen.\nIEEE Network (2020)","A Tutorial on UAVs for Wireless Networks: Applications, Challenges, and Open ProblemsMohammad Mozaffari;Walid Saad;Mehdi Bennis;Young-Han Nam.\n (2019)",Advances and open problems in federated learningPeter Kairouz;H. Brendan McMahan;Brendan Avent;Aurélien Bellet.\nFoundations and Trends® in Machine Learning (2021),Living on the Edge: The Role of Proactive Caching in 5G Wireless NetworksEjder Bastug;Mehdi Bennis;Mérouane Debbah.\nIEEE Communications Magazine (2014),Advances and Open Problems in Federated LearningPeter Kairouz;H. Brendan McMahan;Brendan Avent;Aurélien Bellet.\narXiv: Learning (2019),Unmanned Aerial Vehicle With Underlaid Device-to-Device Communications: Performance and TradeoffsMohammad Mozaffari;Walid Saad;Mehdi Bennis;Merouane Debbah.\n (2016),Efficient Deployment of Multiple Unmanned Aerial Vehicles for Optimal Wireless CoverageMohammad Mozaffari;Walid Saad;Mehdi Bennis;Merouane Debbah.\n (2016),Mobile Unmanned Aerial Vehicles (UAVs) for Energy-Efficient Internet of Things CommunicationsMohammad Mozaffari;Walid Saad;Mehdi Bennis;Merouane Debbah.\n (2017),"Ultrareliable and Low-Latency Wireless Communication: Tail, Risk, and ScaleMehdi Bennis;Merouane Debbah;H. Vincent Poor.\nProceedings of the IEEE (2018)","Drone Small Cells in the Clouds: Design, Deployment and Performance AnalysisMohammad Mozaffari;Walid Saad;Mehdi Bennis;Merouane Debbah.\n (2014)",Computer Science,The Internet,Computer network,Telecommunications
655ac28d2af6ced3cd016bac,Bastian Leibe,RWTH Aachen University,Germany,,In Defense of the Triplet Loss for Person Re-IdentificationAlexander Hermans;Lucas Beyer;Bastian Leibe.\narXiv: Computer Vision and Pattern Recognition (2017),Robust Object Detection with Interleaved Categorization and SegmentationBastian Leibe;Aleš Leonardis;Bernt Schiele.\nInternational Journal of Computer Vision (2008),"Combined Object Categorization and Segmentation With an Implicit Shape ModelBastian Leibe;Ales Leonardis;Bernt Schiele.\nWorkshop on Statistical Learning in Computer Vision, Prague, Czech Republic, 2004 (2004)",Pedestrian detection in crowded scenesB. Leibe;E. Seemann;B. Schiele.\ncomputer vision and pattern recognition (2005),Analyzing appearance and contour based methods for object categorizationB. Leibe;B. Schiele.\ncomputer vision and pattern recognition (2003),Robust tracking-by-detection using a detector confidence particle filterMichael D. Breitenstein;Fabian Reichlin;Bastian Leibe;Esther Koller-Meier.\ninternational conference on computer vision (2009),"Online Multiperson Tracking-by-Detection from a Single, Uncalibrated CameraM. D. Breitenstein;F. Reichlin;B. Leibe;E. Koller-Meier.\nIEEE Transactions on Pattern Analysis and Machine Intelligence (2011)",A mobile vision system for robust multi-person trackingA. Ess;B. Leibe;K. Schindler;L. Van Gool.\ncomputer vision and pattern recognition (2008),Depth and Appearance for Mobile Scene AnalysisA. Ess;B. Leibe;L. Van Gool.\ninternational conference on computer vision (2007),Semi-Supervised Deep Learning for Monocular Depth Map PredictionYevhen Kuznietsov;Jorg Stuckler;Bastian Leibe.\ncomputer vision and pattern recognition (2017),Computer Science,,,
655ac2a92af6ced3cd016bad,Alexander Tropsha,University of North Carolina at Chapel Hill,United States,https://pharmacy.unc.edu/directory/tropsha/,Beware of q2Alexander Golbraikh;Alexander Tropsha.\nJournal of Molecular Graphics & Modelling (2002),The Importance of Being Earnest: Validation is the Absolute Essential for Successful Application and Interpretation of QSPR ModelsAlexander Tropsha;Paola Gramatica;Vijay K. Gombar.\nQsar & Combinatorial Science (2003),"Best Practices for QSAR Model Development, Validation, and Exploitation.Alexander Tropsha.\nMolecular Informatics (2010)",QSAR Modeling: Where have you been? Where are you going to?Artem Cherkasov;Eugene N. Muratov;Eugene N. Muratov;Denis Fourches;Alexandre Varnek.\nJournal of Medicinal Chemistry (2014),Rational selection of training and test sets for the development of validated QSAR models.Alexander Golbraikh;Min Shen;Zhiyan Xiao;Yun De Xiao.\nJournal of Computer-aided Molecular Design (2003),"Trust, But Verify: On the Importance of Chemical Structure Curation in Cheminformatics and QSAR Modeling ResearchDenis Fourches;Eugene N. Muratov;Alexander Tropsha.\nJournal of Chemical Information and Modeling (2010)",Deep reinforcement learning for de novo drug designMariya Popova;Mariya Popova;Mariya Popova;Olexandr Isayev;Alexander E Tropsha.\nScience Advances (2018),Novel variable selection quantitative structure--property relationship approach based on the k-nearest-neighbor principleWeifan Zheng;Alexander Tropsha.\nJournal of Chemical Information and Computer Sciences (2000),Chemical Basis of Interactions Between Engineered Nanoparticles and Biological SystemsQingxin Mu;Guibin Jiang;Lingxin Chen;Hongyu Zhou;Hongyu Zhou.\nChemical Reviews (2014),"Beware of R2: Simple, Unambiguous Assessment of the Prediction Accuracy of QSAR and QSPR ModelsDavid L J Alexander;Alexander Tropsha;David Alan Winkler.\nJournal of Chemical Information and Modeling (2015)",Computer Science,Biochemistry (100.00%),Drug discovery (100.00%),Computational chemistry (50.00%)
